256	1000	0.00771750
256	1000	0.00718183
256	1000	0.00734210
256	1000	0.00771066
256	1000	0.00708910
512	1000	0.00764356
512	1000	0.00784761
512	1000	0.00782847
512	1000	0.00758002
512	1000	0.00727544
1024	1000	0.00719315
1024	1000	0.00726146
1024	1000	0.00758123
1024	1000	0.00783642
1024	1000	0.00782224
2048	1000	0.00762915
2048	1000	0.00724462
2048	1000	0.00737502
2048	1000	0.00776845
2048	1000	0.00786891
4096	1000	0.00784812
4096	1000	0.00786568
4096	1000	0.00770676
4096	1000	0.00754155
4096	1000	0.00730586
8192	1000	0.00851672
8192	1000	0.00878098
8192	1000	0.00867135
8192	1000	0.00844335
8192	1000	0.00899282
16384	1000	0.01017107
16384	1000	0.01006407
16384	1000	0.01003229
16384	1000	0.00984908
16384	1000	0.00983559
32768	1000	0.01187475
32768	1000	0.01216437
32768	1000	0.01212223
32768	1000	0.01194676
32768	1000	0.01206613
65536	1000	0.02275993
65536	1000	0.02257796
65536	1000	0.02279172
65536	1000	0.02258494
65536	1000	0.02277598
131072	1000	0.04053915
131072	1000	0.04042624
131072	1000	0.04042715
131072	1000	0.04040643
131072	1000	0.04041494
262144	1000	0.07533254
262144	1000	0.07531601
262144	1000	0.07531841
262144	1000	0.07534273
262144	1000	0.07531550
524288	1000	0.14377433
524288	1000	0.14384401
524288	1000	0.14377828
524288	1000	0.14373984
524288	1000	0.14379721
1048576	1000	0.28210385
1048576	1000	0.28208717
1048576	1000	0.28193780
1048576	1000	0.28208916
1048576	1000	0.28199838
2097152	1000	0.56026745
2097152	1000	0.56032216
2097152	1000	0.56016900
2097152	1000	0.55992893
2097152	1000	0.56012885
4194304	1000	1.10824748
4194304	1000	1.10821285
4194304	1000	1.10829657
4194304	1000	1.10820580
4194304	1000	1.10814462
